,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,gender,genre
173,Sam Cooke,Twistin’ the Night Away,Twistin' the Night Away by Sam Cooke,,1985.0,6.0,,13275,https://genius.com/Sam-cooke-twistin-the-night-away-lyrics,0,3,1, let me tell you about a place somewhere up a new york way where the people are so gay twisting the night away here they have a lot of fun putting trouble on the run man you find the old and young twisting the night away  theyre twistin twistin everybodys feeling great theyre twistin twistin theyre twistin the night away  heres a man in evening clothes how he got here i dont know but man you oughta see him go twisting the night away hes dancing with a chick in slacks shes moving up and back oh man there aint nothing like twisting the night away you might also like theyre twistin twistin everybodys feeling great theyre twistin twistin theyre twistin the night  lets twist a while lean up lean back lean up lean back watusi now fly now twist theyre twistin the night away  heres a fella in blue jeans dancing with an older queen whos dolled up in her diamond rings and twisting the night away man you oughta see her go twisting to the rock and roll here you find the young and old twisting the night away theyre twistin twistin man everybodys feeling great theyre twistin twistin theyre twistin the night  one more time lean up lean back lean up lean back watusi now fly now twist,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,male,soul
174,Sam Cooke,Just Another Day,Just Another Day by Sam Cooke,,,,,12666,https://genius.com/Sam-cooke-just-another-day-lyrics,0,0,1," contributorjust another day lyrics just another day that my lord my lord has kept me yes it is just another day that ive been in my saviors care yes it is wanna say he threw he threw his loving arms all around me yes he did and there i found i found peace and joy right there  another day just another day ive been workin just another day in gods vineyard just another day oh yeah just another day another day oh just another day you know he kept me just another day by his side just another day oh yeah just another day he said ""i know"" oh just another day ""just how hard"" just another day ""youve been laborin"" just another day mhm just another day he said ""i want you"" oh just another day ""to sit down"" just another day ""rest a while"" just another day oh just another day you might also like well when i just another day get on home just another day in my gods kingdom just another day oh yes just another day im gonna sit down just another day im gonna sit down just another day all around the throne just another day oh lord just another day and hell be there oh just another day be there with arms just another day spread wide open just another day yes he will just another day im gonna hear him say oh just another day ""my servant"" just another day ""welcome home"" just another day oh lord just another day  another day just another day ive been workin just another day in gods vineyard just another day yes i have just another day another day oh just another day you know he kept me just another day by his side just another day oh oh oh yeah just another day he said ""i know"" oh just another day ""just how hard"" just another day ""youve been laborin"" just another day mhm just another day he said ""i want you"" oh just another day ""to sit down"" just another day ""rest a while"" just another day with himembed",https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,male,soul
175,Sam Cooke,Nobody Knows the Trouble I’ve Seen,Nobody Knows the Trouble I’ve Seen by Sam Cooke,,1963.0,8.0,,10393,https://genius.com/Sam-cooke-nobody-knows-the-trouble-ive-seen-lyrics,0,0,1,nobody knows the trouble that ive seen nobody knows my sorrow nobody knows the trouble that ive seen glory hallelujah nobody knows the trouble that ive seen nobody knows my my sorrow nobody knows the trouble that ive seen glory hall glory hallelujah sometimes im up and sometimes im down oh yes lord you know sometimes almost to the ground oh oh yes lord still nobody knows the trouble that ive seen nobody nobody knows my my sorrow nobody knows the trouble that ive seen glory hallelujah if you get there before i do oh oh yes lord dont forget to tell all my friends im coming too whoa oh yes lord still nobody knows the trouble that ive seen nobody knows my sorrow nobody knows the trouble that ive seen glory hall hallelujahyou might also like,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,male,soul
176,Sam Cooke,The Last Mile Of the Way,The Last Mile Of the Way by Sam Cooke,,,,,10211,https://genius.com/Sam-cooke-the-last-mile-of-the-way-lyrics,0,1,1, if i walk in the pathway of duty if i work til the close of the day lord mmm i shall see the great king in all his beauty when ive gone the last mile of the way lord yes sir  when ive gone when ive gone the last mile the last mile of the way oh yeah when ive gone the last mile of the way i shall rest i shall rest at the close at the close of day i shall rest at the close of the day for i know for i know there are joy there are joy await me for i know there are joy that await me when ive gone when ive gone the last mile the last mile of the way when ive gone the last mile of the way  if i were for christ to proclaim the glad story oh lord if i see for his sheep who gone astray oh lord i am sure he will show me in his glory hey when ive gone the last mile of the way lord yes sir you might also like when ive gone when ive gone the last mile the last mile of the way oh yes when ive gone the last mile of the way i shall rest i shall rest at the close at the close of day oh yeah i shall rest at the close of the day for i know for i know there are joy there are joy await me for i know there are joy that await me when ive gone when ive gone the last mile the last mile of the way when ive gone the last mile of the way,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,male,soul
177,Sam Cooke,It’s All Right,It's All Right by Sam Cooke,,1961.0,,,7925,https://genius.com/Sam-cooke-its-all-right-lyrics,0,3,1, whoa its all right its all right its all right honey its all right long as i know long as i know that you love me honey its all right its all right its all right its all right its all right its all right its all right honey its all right its all right long as i know long as i know that you love me baby its all right its all right  all my friends tell me that you found somebody new they report to me every little thing that you do but long as you tell me that its all untrue baby its all right its all right  whoa its all right its all right its all right its all right its all right its all right believe me when i say its alright its all right long as i know long as i know that you love me baby its all right its all right no oh you might also like  its all right one more thing i want you to know  if youre ever worried if youre all alone just remember darling that im as near as your telephone and if you need me honey all youve got to do is to call me believe me its all right its all right  oh its all right its all right its all right its all right its all right its all right honey its all right its all right long as i know long as i know that you love me baby its all right its all right  oh help me to tell em one more time its all right its all right its all right its all right its all right its all right its all right its all right honey long long long as i know long as i know that you love me its all right,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,male,soul
178,Sam Cooke,Good Times,Good Times by Sam Cooke,,1964.0,2.0,,5909,https://genius.com/Sam-cooke-good-times-lyrics,0,3,1, wo la da ta da lo la ta da la da da all night long yeah la la la la ta da la da da da da ta da la da da all night long yeah  come on and let the good times roll we gonna stay here till we soothe our souls if it take all night long one more time come on and let the good times roll we gonna stay here till we soothe our souls if it take all night long  gotta tell you evening sun is sinkin low the clock on the wall say its time to go i got my plans i dont know about you ill tell you exactly what im gonna do you might also like get in the groove and let the good times roll im gonna stay here till i soothe my soul if it take all night long yeah everybody let the good times roll we gonna stay here till we soothe our souls if it take all night long yeah  it might be 1 oclock and it might be 3 time dont mean that much to me i aint felt this good since i dont know when and i might not feel this good again  so come on and let the good times roll we gonna stay here till we soothe our souls if it take all night long and all night all night and all night all night and all night all night and all night long all night somebody said it might all night take all night long and all night all night and all night all night so  come on and let the good times roll we gonna stay here till we soothe our souls if it take all night long,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,male,soul
179,Sam Cooke,Ol’ Man River,Ol' Man River by Sam Cooke,,1961.0,,,5905,https://genius.com/Sam-cooke-ol-man-river-lyrics,0,1,2, rolling along rolling along rolling along mmm old man river that old man river he dont say nothing but he must know something for old man river he just keeps rolling along  mmm he dont plant taters he dont plant cotton and them that buy some theyre soon forgotten while old man river he just keeps rolling along  mmm you and me we sweat and strain body all aching and racked with pain tote that barge and lift that bale get a little drunk and you land in jail  i get weary and sick of trying im tired of living but afraid of dying while old man river he just keeps rolling along rolling along rolling along rolling along  you and me we sweat and strain body all aching and racked with pain tote that barge lift that bale get a little drunk and you land in jail you might also like i get weary and sick of trying im tired of living but afraid of dying while old man river he just keeps rolling along rolling along rolling along rolling along,https://images.genius.com/399a24b21a57a79c100b5d8e20944270.1000x1000x1.jpg,male,soul
180,Stevie Wonder,As,As by Stevie Wonder,1976-09-28,1976.0,9.0,28.0,442239,https://genius.com/Stevie-wonder-as-lyrics,0,1,1, as around the sun the earth knows shes revolving and the rosebuds know to bloom in early may just as hate knows loves the cure you can rest your mind assure that ill be loving you always as now cant reveal the mystery of tomorrow but in passing will grow older every day just as all is born is new do know what i say is true that ill be loving you always  until the rainbow burns the stars out in the sky always until the ocean covers every mountain high always until the dolphin flies and parrots live at sea always until we dream of life and life becomes a dream  did you know that true love asks for nothing her acceptance is the way we pay did you know that life has given love a guarantee to last through forever and another day just as time knew to move on since the beginning and the seasons know exactly when to change just as kindness knows no shame know through all your joy and pain that ill be loving you always as today i know im living but tomorrow could make me the past but that i mustnt fear for ill know deep in my mind the love of me ive left behind cause ill be loving you always you might also like until the day is night and night becomes the day always until the trees and seas just up and fly away always until the day that eight times eight times eight is four always until the day that is the day that are no more did you know youre loved by somebody until the day the earth starts turning right to left always until the earth just for the sun denies itself ill be loving you forever until dear mother nature says her work is through always until the day that you are me and i am you always until the rainbow burns the stars out in the sky always until the ocean covers every mountain high always  we all know sometimes lifes hates and troubles can make you wish you were born in another time and space but you can bet your life times that and twice its double that god knew exactly where he wanted you to be placed so make sure when you say youre in it but not of it youre not helping to make this earth a place sometimes called hell change your words into truth and then change that truth into love and maybe our childrens grandchildren and their greatgrandchildren will tell ill be loving you  until the rainbow burns the stars out in the sky loving you until the ocean covers every mountain high loving you until the dolphin flies and parrots live at sea loving you until we dream of life and life becomes a dream be loving you until the day is night and night becomes the day loving you until the trees and seas just up and fly away loving you until the day that eight times eight times eight is four loving you until the day that is the day that are no more loving you until the day the earth starts turning right to left be loving you until the earth just for the sun denies itself loving you until dear mother nature says her work is through loving you until the day that you are me and i am you now aint that loving you until the rainbow burns the stars out in the sky aint that loving you until the ocean covers every mountain high and ive got to say always until the dolphin flies and parrots live at sea always until we dream of life and life becomes a dream always until the day is night and night becomes the day always until the trees and seas just up and fly away always until the day that eight times eight times eight is four until the day that is the day that are no more always until the day the earth starts turning right to left until the earth just for the sun denies itself always until dear mother nature says her work is through until the day that you are me and i am you until the rainbow burns the stars out in the sky until the ocean covers every mountain high until the dolphin flies and parrots live at sea until we dream of life and life becomes a dream until the day is night and night becomes the day until the trees and seas just up and fly away until the day that eight times eight times eight is four until the day that is the day that are no more until the day the earth starts turning right to left until the earth just for the sun denies itself until dear mother nature says her work is through until the day that you are me and i am you,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
181,Stevie Wonder,Superstition,Superstition by Stevie Wonder,1972-10-24,1972.0,10.0,24.0,380818,https://genius.com/Stevie-wonder-superstition-lyrics,0,3,1, very superstitious writings on the wall very superstitious ladders bout to fall thirteen month old baby broke the looking glass seven years of bad luck the good things in your past  when you believe in things that you dont understand then you suffer superstition aint the way yeah  ooh very superstitious wash your face and hands rid me of the problem do all that you can keep me in a daydream keep me going strong you dont want to save me sad is my song you might also like when you believe in things that you dont understand then you suffer superstition aint the way yeah  very superstitious nothing more to say very superstitious the devils on his way thirteen month old baby broke the looking glass seven years of bad luck good things in your past  when you believe in things that you dont understand then you suffer superstition aint the way no no no,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
182,Stevie Wonder,Isn’t She Lovely?,Isn't She Lovely? by Stevie Wonder,1976-09-28,1976.0,9.0,28.0,370756,https://genius.com/Stevie-wonder-isnt-she-lovely-lyrics,0,1,1, isnt she lovely isnt she wonderful isnt she precious less than one minute old i never thought through love wed be making one as lovely as she but isnt she lovely made from love  isnt she pretty truly the angels best boy im so happy we have been heaven blessed i cant believe what god has done through us hes given life to one but isnt she lovely made from love   isnt she lovely life and love are the same life is aisha the meaning of her name londie it could have not been done without you who conceived the one thats so very lovely made from love you might also like,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
183,Stevie Wonder,I Wish,I Wish by Stevie Wonder,1976-09-28,1976.0,9.0,28.0,251615,https://genius.com/Stevie-wonder-i-wish-lyrics,0,1,1," looking back on when i was a little nappyheaded boy then my only worry was for christmas what would be my toy even though we sometimes would not get a thing we were happy with the joy the day would bring sneaking out the back door to hang out with those hoodlum friends of mine greeted at the back door with ""boy thought i told you not to go outside"" tryin your best to bring the water to your eyes thinking it might stop her from whoopin your behind  i wish those days could come back once more why did those days ever have to go i wish those days could come back once more why did those days ever have to go cause i love them so  brother said hes telling bout you playin doctor with that girl just dont tell and ill give you anything you want in this whole wide world mama gives you money for sunday school you trade yours for candy after church is through smokin cigarettes and writing something nasty on the wall you nasty boy teacher sends you to the principals office down the hall you grow up and learn that kind of thing aint right but while you were doing it it sure felt outta sight you might also like i wish those days could come back once more why did those days ever have to go i wish those days could come back once more why did those days ever have to go",https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
184,Stevie Wonder,I Just Called to Say I Love You,I Just Called to Say I Love You by Stevie Wonder,1984-08-01,1984.0,8.0,1.0,245319,https://genius.com/Stevie-wonder-i-just-called-to-say-i-love-you-lyrics,0,1,1, no new years day to celebrate no chocolatecovered candy hearts to give away no first of spring no song to sing in fact heres just another ordinary day  no april rain no flowers bloom no wedding saturday within the month of june but what it is its something true made up of these three words that i must say to you  i just called to say i love you i just called to say how much i care i just called to say i love you and i mean it from the bottom of my heart  no summers high no warm july no harvest moon to light one tender august night no autumn breeze no falling leaves not even time for birds to fly to southern skies  no libra sun no halloween no giving thanks to all the christmas joy you bring but what it is though old so new to fill your heart like no three words could ever do you might also like i just called to say i love you i just called to say how much i care i do i just called to say i love you and i mean it from the bottom of my heart i just called to say i love you yeah i just called to say how much i care i do i just called to say i love you and i mean it from the bottom of my heart  of my heart of my heart baby of my heart,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
185,Stevie Wonder,Sir Duke,Sir Duke by Stevie Wonder,1976-09-28,1976.0,9.0,28.0,216695,https://genius.com/Stevie-wonder-sir-duke-lyrics,0,1,1, music is a world within itself with a language we all understand with an equal opportunity for all to sing dance and clap their hands but just because a record has a groove dont make it in the groove but you can tell right away at letter a when the people start to move  they can feel it all over they can feel it all over people they can feel it all over they can feel it all over people go  music knows it is and always will be one of the things that life just wont quit but here are some of musics pioneers that time will not allow us to forget no for theres basie miller satchmo and the king of all sir duke and with a voice like ellas ringing out theres no way the band can lose you might also like you can feel it all over you can feel it all over people you can feel it all over you can feel it all over people you can feel it all over you can feel it all over people you can feel it all over you can feel it all over people  you can feel it all over you can feel it all over people you can feel it all over you can feel it all over people you can feel it all over you can feel it all over people you can feel it all over i can feel it all all allallall over the people cant you feel it all over come on lets feel it all over people you can feel it all over everybody all over people go,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
186,Stevie Wonder,Don’t You Worry ’Bout a Thing,Don't You Worry 'Bout a Thing by Stevie Wonder,1973-08-03,1973.0,8.0,3.0,168034,https://genius.com/Stevie-wonder-dont-you-worry-bout-a-thing-lyrics,0,1,1, eeeeee watch this yall comprende mama uh you understand that no well uh like huh i dont understand how you cant cause like ive been to you know paris beirut you know i mean iraq iran eurasia you know i speak very very um fluent spanish uh todo stá bien chévere todo stá bien chévere chévere bien chévere is that right mama cause i got my shakin   everybodys got a thing but some dont know how to handle it always reaching out in vain just taking the things not worth having but  dont you worry bout a thing dont you worry bout a thing mama cause ill be standing on the side when you check it out you might also like they say your style of lifes a drag and that you must go other places but just dont you feel too bad when you get fooled by smiling faces  dont you worry bout a thing dont you worry bout a thing mama cause ill be standing on the side when you check it out when you get off your trip  dont you worry bout a thing dont you worry bout a thing  dont you worry bout a thing dont you worry bout a thing mama cause ill be standing in the side when you check it out when you get off your trip  everybody needs a change a chance to check out the new but youre the only one to see the changes you take yourself through but dont you worry bout a thing dont you worry bout a thing pretty mama cause ill be standing in the wings when you check it out dont you worry bout a thing todo stá bien chévere dont you worry bout a thing todo stá bien chévere dont you worry bout a thing todo stá bien chévere dont you worry bout a thing yeah dont worry bout a thing dont you worry bout a thing mama dont you worry bout a thing sugar dont you worry bout a thing mama dont you worry bout a thing hey dont worry dont worry dont worry dont you worry bout a thing sugar dont you worry bout a thing dont you worry bout a thing todo stá bien chévere,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
187,Stevie Wonder,Higher Ground,Higher Ground by Stevie Wonder,1973-08-03,1973.0,8.0,3.0,159592,https://genius.com/Stevie-wonder-higher-ground-lyrics,0,3,1, people keep on learning soldiers keep on warring world keep on turning cause it wont be too long  powers keep on lying while your people keep on dying world keep on turning cause it wont be too long  im so darn glad he let me try it again cause my last time on earth i lived a whole world of sin im so glad that i know more than i knew then going to keep on trying til i reach my highest ground  teachers keep on teaching preachers keep on preaching world keep on turning cause it wont be too long oh no you might also like lovers keep on loving believers keep on believing sleepers just stop sleeping cause it wont be too long oh no  im so glad that he let me try it again cause my last time on earth i lived a whole world of sin im so glad that i know more than i knew then going to keep on trying til i reach my highest ground woo  til i reach my highest ground no ones going to bring me down oh no til i reach my highest ground dont you let nobody bring you down theyll sho nuff try god is gonna show you highest ground hes the only friend youll have around cause the rest of the world will bring you down,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
188,Stevie Wonder,Happy Birthday,Happy Birthday by Stevie Wonder,1980-09-29,1980.0,9.0,29.0,143408,https://genius.com/Stevie-wonder-happy-birthday-lyrics,0,1,1, you know it doesnt make much sense there ought to be a law against anyone who takes offense at a day in your celebration cause we all know in our minds that there ought to be a time that we can set aside to show just how much we love you and im sure you would agree it couldnt fit more perfectly than to have a world party on the day you came to be  happy birthday to you happy birthday to you happy birthday happy birthday to you happy birthday to you happy birthday  i just never understood how a man who died for good could not have a day that would be set aside for his recognition because it should never be just because some cannot see the dream as clear as he that they should make it become an illusion and we all know everything that he stood for time will bring for in peace our hearts will sing thanks to martin luther king you might also like happy birthday to you happy birthday to you happy birthday happy birthday to you happy birthday to you happy birthday  why has there never been a holiday where peace is celebrated all throughout the world  the time is overdue for people like me and you who know the way to truth is love and unity to all gods children it should be a great event and the whole day should be spent in full remembrance of those who lived and died for the oneness of all people so let us all begin we know that love can win let it out dont hold it in sing it loud as you can happy birthday to you happy birthday to you happy birthday happy birthday to you happy birthday to you happy birthday happy birthday to you happy birthday to you happy birthday happy birthday to you happy birthday to you happy birthday  happy birthday happy birthday happy birthday ooh yeah happy birthday happy birthday happy birthday  we know the key to unity of all people is in the dream that you had so long ago that lives in all of the hearts of people that believe in unity well make the dream become a reality i know we will because our hearts tell us so happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday happy birthday,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
189,Stevie Wonder,Living for the City,Living for the City by Stevie Wonder,1973-08-03,1973.0,8.0,3.0,120868,https://genius.com/Stevie-wonder-living-for-the-city-lyrics,0,1,1, a boy is born in hard time mississippi surrounded by four walls that aint so pretty his parents give him love and affection to keep him strong moving in the right direction living just enough just enough for the city  his father works some days for fourteen hours and you can bet he barely makes a dollar his mother goes to scrub the floors for many and youd best believe she hardly gets a penny living just enough just enough for the city yeah  da da da da da da da da da da da la la la da da da da da da da la la hey  his sisters black but she is sho nuff pretty her skirt is short but lord her legs are sturdy to walk to school shes got to get up early her clothes are old but never are they dirty living just enough just enough for the city mmm you might also like her brothers smart hes got more sense than many his patiences long but soon he wont have any to find a job is like a haystack needle cause where he lives they dont use colored people living just enough just enough for the city yeah  da da da da da da da da da da da la la la da da da da da da da la la ow  living just enough for the city living for the city yeah oh living just enough for the city aint nothing but a city eee oh living just enough for the city living for the city yeah yeah oh living just enough for the city nothing but a city eee oh living just enough for the city live for the city yeah yeah oh living just enough for the city the funky crowded city oh living just enough for the city ah live for the city oh living just enough for the city aint nothing but a city woo oh living just enough for the city everybody clap their hands together now woo oh living just enough for the city hmm for the city yeah oh living just enough for the city for the city yeah yeah oh living just enough for the city for the city yeah oh living just enough for the city da da da da da da da da da da da la la la da da da da da da da la la  bus for new york city hey bus driver im getting on there hold it  thanks a lot  wow new york just like i pictured it  skyscrapers and everything  hey hey brother hey come here slick huh hey you look you look hip man  hey you wanna make yourself five bucks man yeah you look hip run this across the street for me right quick  okay run this across the street for me  what huh i didnt know what gimme your hands up you punk im just going across the street  put that leg up shut your mouth  hell no what did i do okay turn around turn around  put your hands behind your back lets go lets go  a jury of your peers having found you guilty ten years  what come on come on get in that cell nig​ger  god lord  his hair is long his feet are hard and gritty he spends his life walking the streets of new york city hes almost dead from breathing in air pollution he tried to vote but to him theres no solution living just enough just enough for the city  i hope you hear inside my voice of sorrow and that it motivates you to make a better tomorrow this place is cruel nowhere could be much colder if we dont change the world will soon be over living just enough stop giving just enough for the city  da da da da da da da da da da da la la la da da da da da da da la la da da da da da da da da da da da la la la da da da da da da da la la da da da da da da da da da da da la la la da da da da  oh oh oh lo lo lo lo lo lo lo lo lo lo lo lo,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
190,Stevie Wonder,Master Blaster (Jammin’),Master Blaster (Jammin') by Stevie Wonder,1980-09-12,1980.0,9.0,12.0,116144,https://genius.com/Stevie-wonder-master-blaster-jammin-lyrics,0,1,1, everyones feeling pretty its hotter than july though the worlds full of problems they couldnt touch us even if they tried from the park i hear rhythms marleys hot on the box tonight there will be a party on the corner at the end of the block  didnt know you would be jammin until the break of dawn bet you nobody ever told you that you would be jammin until the break of dawn would be jammin and jammin and jammin jam on  they want us to join their fighting but our answer today is to let all our worries like the breeze through our fingers slip away peace has come to zimbabwe third worlds right on the one nows the time for celebration cause weve only just begun you might also like didnt know that you would be jammin until the break of dawn bet you nobody ever told you that you would be jammin until the break of dawn bet you nobody ever told you that you were in the middle of the makins of the master blaster jammin would be jammin until the break of dawn i know nobody told you that you were in the middle of the makins of the master blaster jammin would be jammin until the the break of dawn were jammin jammin jammin jam on  you ask me am i happy well as matter of fact i can say that im ecstatic cause we all just made a pact weve agreed to get together joined as children in jah when youre moving in the positive your destination is the brightest star  you didnt know that you were in the middle of the makins of the master blaster jammin would be jammin until the break of dawn bet you nobody ever told you that you were in the middle of the makins of the master blaster jammin would be jammin until the break of dawn oh oh oh oh oh you were in the middle of the makins of the master blaster jammin would be jammin until the break of dawn dont you stop the music oh no no no baby baby were in the middle of the makins of the master blaster jammin na no na na na na na were in the middle of the makins of the master blaster jammin no no no baby nobody told you oh oh oh you were in the middle of the makins of the master blaster jammin would be jammin until the break of dawn i bet you if someone approached you were in the middle of the makins of the master blaster jammin yesterday to tell you that you would be jammin you would not believe it because you never thought that youd be jammin oh oh oh oh were in the middle of the makins of the master blaster jammin jammin til the break of dawn oh oh you may as well believe what you are feeling were in the middle of the makins of the master blaster jammin because you feel your body jammin were in the middle of the makins of the master blaster jammin oh oh you would be jammin until the break of dawn oh oh whoo whoo were in the middle of the makins of the master blaster jammin baby baby baby baby were in the middle of the makins of the master blaster jammin,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
191,Stevie Wonder,Faith,Faith by Stevie Wonder (Ft. Ariana Grande),2016-11-03,2016.0,11.0,3.0,111694,https://genius.com/Stevie-wonder-faith-lyrics,1,2,5, see the girl with the diamonds in her shoes yeah she walks around like shes got nothin to lose yeah shes a gogetter shes everybodys type shes a queen of the city but she dont believe the hype shes got her own elevation holy motivation so i wrote some letters out in big bold type  i got faith in you baby i got faith in you now and youve been such a such a good friend to me know that i love you somehow i met you hallelujah i got faith  see the boy with the stevie wonder swag aint got a clue all the magic that he has hes a gogetter hes everybodys type ima make it my mission make him feel alright hes a twelve on a ten point rockin out to his joint just say the word cause i could sing all night  i got faith faith in you baby i got faith oh in you now and youve been such a such a good friend to me know that i love you somehow love you somehow i met you hallelujah i got faith you might also like faith yes i do mmm i get around ya and my mind goes crazy i think about you mornin noon night and day i get around ya and my mind goes crazy i think about you mornin noon night and day i got faith in you honey i get around you and my mind goes crazy i got faith in you girl i think about you mornin noon night and day i got faith in you honey baby i got faith in you girl i met you hallelujah  i got faith faith in you baby baby i got faith faith oh in you now and youve been such a such a good friend to me woo know that i love you somehow love you somehow i met you hallelujah i got faith faith faith baby i got faith faith in you baby baby i got faith faith in you now oh and youve been such a such a good friend to me know that i love you somehow yes i do i met you hallelujah i met you hallelujah i met you hallelujah i got faith faith woo,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
192,Stevie Wonder,Overjoyed,Overjoyed by Stevie Wonder,1985-09-13,1985.0,9.0,13.0,106683,https://genius.com/Stevie-wonder-overjoyed-lyrics,0,1,1, over time ive been building my castle of love just for two though you never knew you were my reason ive gone much too far for you now to say that ive got to throw my castle away over dreams i have picked out a perfect come true though you never knew it was of you ive been dreaming the sandman has come from too far away for you to say come back some other day  and though you dont believe that they do they do come true for did my dreams come true when i looked at you and maybe too if you would believe you too might be overjoyed over loved over me  over hearts i have painfully turned every stone just to find i had found what ive searched to discover ive come much too far for me now to find the love that ive sought can never be mine  and though you dont believe that they do they do come true for did my dreams come true when i looked at you and maybe too if you would believe you too might be overjoyed over loved over me you might also like and though the odds say improbable what do they know for in romance all true love needs is a chance and maybe with a chance you will find you too like i overjoyed over loved over you over you,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
193,Stevie Wonder,Knocks Me Off My Feet,Knocks Me Off My Feet by Stevie Wonder,1976-09-28,1976.0,9.0,28.0,101981,https://genius.com/Stevie-wonder-knocks-me-off-my-feet-lyrics,0,1,1, i see us in the park strolling the summer days of imaginings in my head and words from our hearts told only to the wind felt even without being said i dont want to bore you with my trouble but theres somethin bout your love that makes me weak and knocks me off my feet  theres somethin bout your love that makes me weak and knocks me off my feet knocks me off my feet  i dont want to bore you with it oh but i love you i love you i love you i dont want to bore you with it oh but i love you i love you i love you more and more  we lay beneath the stars under a lovers tree thats seen through the eyes of my mind and i reach out for the part of me that lives in you that only our two hearts can find but i dont want to bore you with my trouble but theres somethin bout your love that makes me weak and knocks me off my feet you might also like but theres somethin bout your love that makes me weak and knocks me off my feet that knocks me off my feet  i dont want to bore you with it oh but i love you i love you i love you i dont want to bore you with it oh but i love you i love you i love you i dont want to bore you with it oh but i love you i love you i love you darling i dont want to bore you with it oh but i love you i love you i love you i dont want to bore you with it oh but i love you i love you i love you darling i dont want to—,https://images.genius.com/378a1d769bbb5652314149bff8252c75.696x696x1.jpg,male,soul
