,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,gender
1284,JAY-Z,4:44,4:44 by JAY-Z,2017-06-30,2017.0,6.0,30.0,2046638,https://genius.com/Jay-z-4-44-lyrics,0,2,4," do i find it so hard when i know in my heart im letting you down every day letting you down every day why do i keep on running away  look i apologize often womanize took for my child to be born see through a womans eyes took for these natural twins to believe in miracles took me too long for this song i dont deserve you i harassed you out in paris ""please come back to rome you make it home"" we talked for hours when you were on tour ""please pick up the phone pick up the phone"" i said ""dont embarrass me"" instead of ""be mine"" that was my proposal for us to go steady that was your 21st birthday you matured faster than me i wasnt ready so i apologize i seen the innocence leave your eyes i still mourn its death and i apologize for all the stillborns cause i wasnt present your body wouldnt accept it i apologize to all the women whom i toyed with your emotions cause i was emotionless and i apologize cause at your best you are love and because i fall short of what i say im all about your eyes leave with the soul that your body once housed and you stare blankly into space thinkin of all the time you wasted it on all this basic shit so i apologize you might also like im never gonna treat you im never gonna treat you like i should oh  i apologize our love was one for the ages and i contained us and all this ratchet shit and we more expansive not meant to cry and die alone in these mansions or sleep with our back turned we supposed to vacay til our backs burn were supposed to laugh til our heart stops and then meet in a space where the dark stop and let love light the way like the men before me i cut off my nose to spite my face i never wanted another woman to know something about me that you didnt know i promised i cried i couldnt hold i suck at love i think i need a doover i will be emotionally available if i invited you over i stew over ""what if—"" ""you over my shit""  im never gonna treat you im never gonna treat you like i should oh and if my children knew i dont even know what i would do if they aint look at me the same i would probly die with all the shame ""you did what with who"" what good is a ménage à trois when you have a soulmate ""you risked that for blue"" if i wasnt a superhero in your face my heart breaks for the day i have to explain my mistakes and the mask goes away and santa claus is fake and you go online and see for blues tooth the tooth fairy didnt pay  im never gonna treat you like i should",https://images.genius.com/dab4680bbb0569024ef3df3d1e87c277.570x570x1.jpg,male
1285,JAY-Z,Tom Ford,Tom Ford by JAY-Z,2013-07-04,2013.0,7.0,4.0,1680212,https://genius.com/Jay-z-tom-ford-lyrics,0,2,6, clap for a nigga with his rapping ass blow a stack for your niggas with your trapping ass clap for a nigga with his rapping ass blow a stack for your niggas with your trapping ass  tom ford tom ford tom ford coming up coming down riding clean fix your hair in my crown bad bitch h town keep it trill yall know yall cant fuck around  paris where we been pard my parisian its hov time in no time its fuckallyall season piss bordeaux and burgundies flush out a riesling when hovs out them hoes out yall put yall weaves in and clap for a nigga with his rapping ass blow a stack for your niggas with your trapping ass spent all my euros on tuxes and weird clothes i party with weirdos yeah hov yeah hov you might also like i dont pop molly i rock tom ford international bring back the concorde numbers dont lie check the scoreboard tom ford tom ford tom ford  hands down got the best flow sound im so special sound boy burial this my wayne perry flow yall know nothing bout wayne perry though district of columbia guns on yall tumblrs fuck hashtags and retweets nigga 140 characters in these streets nigga pardon my laughing yall only flagging on beats nigga pardon my laughing i happen to think you sweet  i dont pop molly i rock tom ford international bring back the concorde numbers dont lie check the scoreboard tom ford tom ford tom ford oh man homie so throwed coming up coming down riding clean fix your hair in my crown bad bitch h town keep it trill yall know yall cant fuck around  hold up i dont pop molly i rock tom ford,https://images.genius.com/dab4680bbb0569024ef3df3d1e87c277.570x570x1.jpg,male
1286,JAY-Z,FuckWithMeYouKnowIGotIt,FuckWithMeYouKnowIGotIt by JAY-Z (Ft. Rick Ross),2013-07-04,2013.0,7.0,4.0,1479760,https://genius.com/Jay-z-fuckwithmeyouknowigotit-lyrics,1,2,4," ""a little over a year ago i was in bondage and now im back out here reaping the blessings and getting the benefits that go along with it everything thats out here for kings like us the reason why we like this—this jewelry and this diamonds and stuff—they dont understand its because we really from africa and thats where all this stuff come from and we originated from kings you know what im saying so dont look down on the youngsters because they wanna have shiny things its in our genes know what im saying we just dont all know our history so…""  fuck with me you know i got it fuck with me you know i got it sexy bitch i hope she bout it come fuck with me you know i got it fuck with me you know i got it fuck with me you know i got it sexy bitch i hope she bout it come fuck with me you know i got it i just landed in europe nigga shoppin bags im a tourist nigga money talk i speak fluent nigga reeboks on i just do it nigga look at me im pure nigga i bet the hoes on my tour nigga i dont bop i do the money dance my bitch whip cost a hundred grand  red vert you see me slide sexy bitch i hope she bout it sexy bitch i know she bout it fuck with me you know i got it you might also like fuck with me you know i got it fuck with me you know i got it sexy bitch i hope she bout it come fuck with me you know i got it fuck with me you know i got it fuck with me you know i got it sexy bitch i hope she bout it come fuck with me you know i got it hov just landed in rome nigga all hail caesars home niggas centanni ciao bella come money dance with the good fellas hov keep gettin that dinero got it even if a nigga gotta rob it get it black jack in a casino a nigga got unlimited credit uh a nigga got a lot of vendettas uh but we the black mob we gon set it uh peel off in a lamborghini countach 200 in the dash we gonna rev it skirt lucky luciano is what they call me paesano a 100 keys at the piano plays across the verrazano el padrino in the villa in venice sippin vino not bad for a mulignan yall know like we know i got it fuck with me you know i got it fuck with me you know i got it bad bitch i hope she bout it fuck with me you know i got it fuck with me you know i got it fuck with me you know i got it bad bitch i hope she bout it bad bitch i know she bout it  im ridin big comin down that beach geechi niggas with satin sheets bad bitch she a masterpiece got a bad bitch she a master peace",https://images.genius.com/dab4680bbb0569024ef3df3d1e87c277.570x570x1.jpg,male
1287,JAY-Z,Renegade,Renegade by JAY-Z (Ft. Eminem),2001-09-11,2001.0,9.0,11.0,1362662,https://genius.com/Jay-z-renegade-lyrics,1,1,4," who could inherit the title put the youth in hysterics usin his music to steer it sharin his views and his merits but theres a huge interference theyre sayin you shouldnt hear it maybe its hatred i spew maybe its food for the spirit maybe its beautiful music i made for you to just cherish but im debated disputed hated and viewed in america as a motherfuckin drug addict like you didnt experiment now now thats when you start to stare at whos in the mirror and see yourself as a kid again and you get embarrassed and i got nothin to do but make you look stupid as parents you fuckin dogooders too bad you couldnt do good at marriage haha and do you have any clue what i had to do to get here i dont think you do so stay tuned and keep your ears glued to the stereo cause here we go hes jiggajurjiggajihjigga and im the sinister mr kissmyass is just a you might also like renegade never been afraid to say whats on my mind at any given time of day cause im a renegade never been afraid to talk about anything anything anything anything renegade never been afraid to say whats on my mind at any given time of day cause im a renegade never been afraid to holler about anything anything anything anything  i had to hustle my back to the wall ashy knuckles pockets filled with a lotta lint not a cent gotta vent lotta innocent lives lost on the project bench what you hollerin gotta pay rent bring dollars in by the bodega iron under my coat feelin braver durag wrappin my waves up pockets full of hope do not step to me im awkward i box lefty an orphan my pops left me and often my mama wasnt home could not stress to me i wasnt grown specially on nights i brought somethin home to quiet the stomach rumblings my demeanor thirty years my senior my childhood didnt mean much only raisin green up raisin my fingers to critics raisin my head to the sky big i did it multi before i die no lie just know i chose my own fate i drove by the fork in the road and went straight see im a poet to some a regular modernday shakespeare jesus christ the king of these latterday saints here to shatter the picture in which of that as they paint me as a monger of hate satanist scatterbrained atheist but that aint the case see its a matter of taste we as a people decide if shadys as bad as they say he is or is he the latter a gateway to escape media scapegoat who they can be mad at today see its as easy as cake simple as whistlin ""dixie"" while im wavin the pistol at sixty christians against me go to war with the mormons take a bath with the catholics in holy water no wonder they tried to hold me under longer im a motherfuckin spiteful delightful eyeful the new ice cube motherfuckers hate to like you what did i do huh im just a kid from the gutter makin his butter off these bloodsuckers cause im a motherfuckin  renegade never been afraid to say whats on my mind at any given time of day cause im a renegade never been afraid to talk about anything anything anything anything renegade never been afraid to say whats on my mind at any given time of day cause im a renegade never been afraid to holler about anything anything anything anything renegade never been afraid to say whats on my mind at any given time of day cause im a renegade never been afraid to talk about anything anything anything anything renegade never been afraid to say whats on my mind at any given time of day cause im a renegade never been afraid to holler about anything anything anything anything",https://images.genius.com/dab4680bbb0569024ef3df3d1e87c277.570x570x1.jpg,male
1288,JAY-Z,99 Problems,99 Problems by JAY-Z,2003-11-04,2003.0,11.0,4.0,1320009,https://genius.com/Jay-z-99-problems-lyrics,0,1,14," you can press fast forward"" got beef with radio if i dont play they show they dont play my hits well i dont give a shit so rap mags try and use my black ass so advertisers can give em more cash for ads fuckers i dont know what you take me as or understand the intelligence that jay z has im from rags to riches niggas i aint dumb i got ninetynine problems but a bitch aint one – hit me  ninetynine problems but a bitch aint one if youre havin girl problems i feel bad for you son i got ninetynine problems but a bitch aint one – hit me you might also like the year is 94 in my trunk is raw in my rearview mirror is the motherfuckin law got two choices yall pull over the car or bounce on the devil put the pedal to the floor and i aint tryin to see no highway chase with jake plus i got a few dollars i can fight the case so i pull over to the side of the road i heard ""son do you know why im stopping you for"" ‘cause im young and im black and my hats real low do i look like a mind reader sir i dont know am i under arrest or should i guess some more ""well you was doing fiftyfive in a fiftyfour license and registration and step out of the car are you carrying a weapon on you i know a lot of you are"" i aint steppin out of shit all my papers legit ""well do you mind if i look around the car a little bit"" well my glove compartment is locked so is the trunk in the back and i know my rights so you gon need a warrant for that ""arent you sharp as a tack you some type of lawyer or something somebody important or something"" well i aint passed the bar but i know a little bit enough that you wont illegally search my shit ""well well see how smart you are when the k9 come"" i got ninetynine problems but a bitch aint one – hit me ninetynine problems but a bitch aint one if youre havin girl problems i feel bad for you son i got ninetynine problems but a bitch aint one – hit me ninetynine problems but a bitch aint one if youre havin girl problems i feel bad for you son i got ninetynine problems but a bitch aint one  now once upon a time not too long ago a nigga like myself had to strongarm a ho this is not a ho in the sense of havin a pussy but a pussy havin no goddamn sense try and push me i try to ignore him talk to the lord pray for him but some fools just love to perform you know the type loud as a motorbike but wouldnt bust a grape in a fruit fight and only thing thats gon happen is ima get to clappin and he and his boys gonna be yappin to the captain and there i go trapped in the kitkat again back through the system with the riffraff again fiends on the floor scratchin again paparazzis with they cameras snappin em da try to give a nigga shaft again half a mil for bail ‘cause im african all because this fool was harassin them tryin to play the boy like hes saccharine but aint nothin sweet bout how i hold my gun i got ninetynine problems bein a bitch aint one – hit me ninetynine problems but a bitch aint one if youre havin girl problems i feel bad for you son i got ninetynine problems but a bitch aint one – hit me  you crazy for this one rick its your boy",https://images.genius.com/dab4680bbb0569024ef3df3d1e87c277.570x570x1.jpg,male
1289,JAY-Z,Oceans,Oceans by JAY-Z (Ft. Frank Ocean),2013-07-04,2013.0,7.0,4.0,1179782,https://genius.com/Jay-z-oceans-lyrics,1,1,3," you see this motherfucking face blessings blessings yeah i see  elephant tusk on the bow of a sailing lady docked on the ivory coast mercedes in a row winding down the road i hope my black skin dont dirt this white tuxedo before the basquiat show and if so well fuck it fuck it because this water drown my family this water mixed my blood this water tells my story this water knows it all go ahead and spill some champagne in the water go ahead and watch the sun blaze on the waves of the ocean  dope boy still smelling like cocaina white boat white robe can he be more cleaner the oil spill that bp aint clean up im antisanta maria only christopher we acknowledge is wallace i dont even like washingtons in my pocket black card go hard when im shopping boat docked in front of hermès picking cotton silk and fleeces lay on my jesus oh my god i hope yall dont get seasick see me in shit you never saw if it wasnt for these pictures they wouldnt see me at all aww whole worlds in awe i crash through glass ceilings i break through closed doors im on the ocean im in heaven yachting ocean 11 you might also like elephant tusk on the bow of a sailing lady docked on the ivory coast mercedes in a row winding down the road i hope my black skin dont dirt this white tuxedo before the basquiat show and if so well fuck it fuck it because this water drown my family this water mixed my blood this water tells my story this water knows it all go ahead and spill some champagne in the water go ahead and watch the sun blaze on the waves of the ocean  me and ty ty is like pablo and popeye winding dirt roads on mopeds spilling opus welcome to the magnum opus the magna carta the bestselling author decoded on the holiday playin ""strange fruit"" if ima make it to a billi i cant take the same route swoosh thats the sound of the border swoosh and thats the sound of a baller muhammad hovi my back against the rope the black maybach im back inside the boat shepard fairey they finally gave me some hope cant believe they got a nigga to vote democrat nope i sold dope in trouble waters i had to learn how to float on the ocean im in heaven yachting ocean 11 elephant tusk on the bow of a sailing lady docked on the ivory coast mercedes in a row winding down the road i hope my black skin dont dirt this white tuxedo before the basquiat show and if so well fuck it fuck it because this water drown my family this water mixed my blood this water tells my story this water knows it all go ahead and spill some champagne in the water go ahead and watch the sun blaze on the waves of the ocean",https://images.genius.com/dab4680bbb0569024ef3df3d1e87c277.570x570x1.jpg,male
1290,JAY-Z,Run This Town,Run This Town by JAY-Z (Ft. Kanye West & Rihanna),2009-09-08,2009.0,9.0,8.0,1176264,https://genius.com/Jay-z-run-this-town-lyrics,2,2,6,"  feel it comin in the air yeah hear the screams from everywhere yeah im addicted to the thrill im ready its a dangerous love affair whats up come on cant be scared when it goes down got a problem tell me now whats up only thing thats on my mind whats up is whos gon run this town tonight ah whats up is whos gon run this town tonight yeah whats up yeah we gon run this town  we are yeah i said it we are this is roc nation pledge your allegiance get your fatigues on all black everything black cards black cars all black everything and our girls are blackbirds ridin with they dillingers i get more in depth if you boys really real enough this is la familia ill explain later but for now let me get back to this paper im a couple bands down and im tryin to get back i gave doug a grip and lost a flip for five stacks yeah im talkin 5 comma 6 zeros dot zero here doug back to runnin circles round niggas now we squared up hold up you might also like lifes a game but its not fair yeah i break the rules so i dont care uhhuh so i keep doin my own thang walkin tall against the rain whats up victorys within the mile almost there dont give up now whats up only thing thats on my mind whats up is whos gon run this town tonight uh yeah hey hey hey hey whats up whos gon run this town tonight  we are yeah i said it we are you can call me caesar in a dark caesar please follow the leader so eric b we are microphone fiend this the return of the god peace god ah ah it aint no nobody fresher im in maison ah martin margiela on the table screamin ""fuck the other side they jealous"" we got a banquette full of broads they got a table full of fellas yeah and they aint spendin no cake they should throw their hand in cause they aint got no spades yeah my whole team got dough so my banquette is lookin like millionaires row lifes a game but its not fair i break the rules so i dont care so i keep doin my own thang walkin tall against the rain victorys within the mile almost there don’t give up now only thing thats on my mind is whos gon run this town tonight hey hey hey hey whos gon run this town tonight  its crazy how you can go from bein joe blow to everybody on your dick no homo i bought my whole family whips no volvos next time i’m in church please no photos police escorts everybody passports this the life that everybody ask for this the fast life we are on a crash course what you think i rap for to push a fuckin rav 4 but i know that if i stay stunting all these girls only gon want one thing i can spend my whole life good will hunting only good gon come is this good when im cumming she got a ass thatll swallow up a gstring and up top ungh two bee stings and im beasting off the riesling and my nigga just made it out the precinct we give a damn about the drama that your dude bring im just tryin to change the color on your mood ring reebok baby you need to try some new things have you ever had shoes without shoe strings ""whats that ye"" ""baby these heels"" ""is that a may— what"" ""baby these wheels"" you trippin when you aint sippin have a refill you feelin like you runnin huh now you know how we feel what’s up hey hey yeah yeah hey hey what’s up hey hey hey we gon run this town tonight what’s up",https://images.genius.com/dab4680bbb0569024ef3df3d1e87c277.570x570x1.jpg,male
1291,JAY-Z,Kill Jay Z,Kill Jay Z by JAY-Z,2017-06-30,2017.0,6.0,30.0,1061873,https://genius.com/Jay-z-kill-jay-z-lyrics,0,1,4," kill jayz theyll never love you youll never be enough lets just keep it real jayz fuck jayz i mean you shot your own brother how can we know if we can trust jayz and you know better nigga i know you do but you gotta do better boy you owe it to blue you had no father you had the armor but you got a daughter gotta get softer die jayz this aint back in the days you dont need an alibi jayz cry jayz we know the pain is real but you cant heal what you never reveal whats up jayz you know you owe the truth to all the youth that fell in love with jayz you got people you love you sold drugs to you got high on the life that shit drugged you you walkin around like you invincible you dropped outta school you lost your principles i know people backstab you i felt bad too but this fuck everybody attitude aint natural but you aint a saint this aint kumbaye but you got hurt because you did cool by ye you gave him twenty million without blinkin he gave you twenty minutes on stage fuck was he thinkin ""fuck wrong with everybody"" is what you sayin but if everybodys crazy youre the one thats insane crazy how life works you got a knot in your chest imagine how a knife hurts you stabbed un over some records your excuse was ""he was talkin too reckless"" let go your ego over your right shoulder your left is sayin ""finish your breakfast"" you egged solange on knowin all along all you had to say you was wrong you almost went eric benét let the baddest girl in the world get away i dont even know what else to say nigga never go eric benét i dont even know what you woulda done in the future other niggas playin football with your son you woulda lost it 13 bottles of ace of spade what it did to boston nah jayz bye jayzyou might also like",https://images.genius.com/dab4680bbb0569024ef3df3d1e87c277.570x570x1.jpg,male
1292,JAY-Z,Takeover,Takeover by JAY-Z,2001-09-11,2001.0,9.0,11.0,1055498,https://genius.com/Jay-z-takeover-lyrics,0,1,2," cmon woo roc we runnin this rap shit memphis bleek we runnin this rap shit b mac we runnin this rap shit freeway we run this rap shit o and sparks we runnin this rap shit chris and neef we runnin this rap shit  the takeover the breaks over nigga god mc me jayhova hey lil soldier you aint ready for war roc too strong for yall its like bringing a knife to a gunfight pen to a test your chest in the line of fire with your thinass vest you bringing them boys to men how them boys gon win this is grown man bi get you rolled into triage bitch your reach aint long enough dunny your peeps aint strong enough fucker rocafella is the army better yet the navy niggasll kidnap your baby spit at your lady we bring knife to fistfight kill your drama uh we kill you motherfuckin ants with a sledgehammer dont let me do it to you dunny cause i overdo it so you wont confuse it with just rap music you might also like roc we runnin this rap shit m easy we runnin this rap shit the broad street bully we runnin this rap shit get zipped up in plastic when it happens thats it freeway we runnin this rap shit o and sparks we runnin this rap shit chris and neef we runnin this rap shit watch out we run new york i dont care if you mobb deep i hold triggers to crews you little fuck i got money stacks bigger than you when i was pushing weight back in 88 you was a ballerina i got the pictures i seen ya then you dropped ""shook ones"" switched your demeanor well we dont believe you you need more people rocafella students of the game we passed the class cause nobody can read you dudes like we do dont let em gas you like jigga is ass and wont clap you trust me on this one ill detach you mind from spirit body from soul theyll have to hold a mass put your body in a hole no youre not on my level get your brakes tweaked i sold what your whole album sold in my first week you guys dont want it with hov ask nas he dont want it with hov no roc we runnin this rap shit b sigel we runnin this rap shit m easy we runnin this rap shit get zipped up in plastic when it happens thats it o and sparks we runnin this rap shit freeway we runnin this rap shit chris and neef we runnin this rap shit watch out we run new york i know you miss it nas the fame but along with celebrity comes bout seventy shots to your frame nigga you a lame yous the fag model for karl kani esco ads went from nasty nas to escos trash had a spark when you started but now youre just garbage fell from top ten to not mentioned at all to your bodyguards ""oochie wally"" verse better than yours oochie wally wally oochie wally wally matter of fact you had the worst flow on the whole fuckin song but i know the sun dont shine if son dont shine thats why your lame careers come to an end its only so long fake thugs can pretend nigga you aint live it you witnessed it from your folks pad yup you scribbled it in your notepad and created your life i showed you your first tec on tour with large professor me thats who then i heard your album bout your tec on the dresser so yeah i sampled your voice you was using it wrong im out for dead fuckin presidents to represent me you made it a hot line i made it a hot song woo and you aint get a coin nigga you was gettin fucked then i know who i paid god serchlite publishing use your brain you said youve been in this ten ive been in it five smarten up nas four albums in ten years nigga i could divide thats one every lets say two two of them shits was doo one was nah the other was illmatic thats a one hot album every ten year average and thats so lame nigga switch up your flow your shit is garbage what you tryna kick knowledge fuck outta here yall niggas gon learn to respect the king dont be the next contestant on that summer jam screen because youknowwho who did youknowwhat what with youknowwho yeah but just keep that between me and you for now roc we runnin this rap shit m easy we runnin this rap shit the broad street bully we runnin this rap shit get zipped up in plastic when it happens thats it freeway we runnin this rap shit o and sparks we runnin this rap shit chris and neef we runnin this rap shit watch out we run new york  a wise man told me dont argue with fools ‘cause people from a distance cant tell who is who so stop with that childish shit nigga im grown please leave it alone dont throw rocks at the throne do not bark up that tree that tree will fall on you i dont know why your advisers aint forewarn you please not jay hes not for play i dont slack a minute all that thug rappin and gimmicks i will end it all that yappin be finished you are not deep you made your bed now sleep dont make me expose you to them folks that dont know you nigga i know you well all the stolen jewels twinkletoes youre breakin my heart cant fuck with me go play somewhere im busy and all you other cats throwin shots at jigga you only get half a bar fuck yall niggas",https://images.genius.com/dab4680bbb0569024ef3df3d1e87c277.570x570x1.jpg,male
1293,JAY-Z,Big Pimpin’,Big Pimpin' by JAY-Z (Ft. UGK),1999-12-28,1999.0,12.0,28.0,953062,https://genius.com/Jay-z-big-pimpin-lyrics,1,1,6,"  uh uh uh uh its big pimpin baby thats right its big pimpin spendin gs feel me uhhuh uh uhhuh gegegeyeah geyeah gegegeyeah geyeah  you know i thug em fuck em love em leave em ‘cause i dont fuckin need em take em out the hood keep em lookin good but i dont fuckin feed em first time they fuss im breezin talkin bout ""whats the reasons"" im a pimp in every sense of the word bitch better trust and believe im in the cut where i keep em til i need a nut til i need to beat the guts then its ""beep beep"" then im pickin them up let em play with the dick in the truck many chicks wanna put jigga fists in cuffs divorce him and split his bucks just because you got good head ima break bread so you can be livin it up shit i parts with nothin yall be frontin me give my heart to a woman not for nothin never happen ill be forever mackin heart cold as assassins i got no passion i got no patience and i hate waitin ho get your ass in and lets ride check em out now ride yea and let ride check em out now ride  yea we doin big pimpin we spendin cheese check em out now big pimpin on blad’s we doin big pimpin up in nyc its just that jigga man pimp c and bun b yo yo yo big pimpin spendin cheese we doin big pimpin on blad’s we doin big pimpin up in nyc its just that jigga man pimp c and bun b check em out now you might also like nigga its the big southern rap empresario comin straight up out the black barrio makes a mill up off a sorry ho then sit back and peep my scenahrio oops my bad thats ""my scenario"" no i cant fuck a scary ho now every time every place everywhere we go hoes start pointin they say ""there he go"" now these mafuckers know we carry mo heat than a little bit we dont pull it out over little shit and if you catch a lick when i spit then it wont be a little hit go read a book you illiterate son of a bitch and step up your vocab dont be surprised if your hos there out with me and you see us comin down on yo slab livin ghettofabulous so mad you just cant take it but nigga if you hate now then you wait while i get your bitch buttnaked just break it you gotta pay like you weigh wet with two pairs of clothes on now get your ass to the back as i fly to the track timbaland let me spit my prose on posted up in the prozone thats the track that we breakin these hoes on aint the track that we flows on but when shit get hot then the glock start poppin like ozone we keep hoes crunk like triggerman for real it dont get no bigger man dont trip lets sip gettin throwed on the flip gettin blowed with the motherfuckin jigga man fool we be big pimpin spendin cheese we be big pimpin on blad’s we be big pimpin down in pat its just that jigga man pimp c and bun b cause we be big pimpin spendin cheese and we be big pimpin on blad’s cause we be big pimpin in pat its just that jigga man pimp c and bun b uh nigga smokin out pourin up keepin lean up in my cup all my car got leather and wood in my hood we call it ""buck"" everybody wanna ball holla at broads at the mall if he up watch him fall nigga i cant fuck wit yall if i wasnt rappin baby i would still be ridin mercedes comin down and sippin daily no record til whitey pay me uh now what yall know about them texas boys comin down in candied toys smokin weed and talkin noise we be  big pimpin spendin cheese we be big pimpin on blad’s we be big pimpin down in pat its just that jigga man pimp c and bun b cause we be big pimpin spendin cheese and we be big pimpin on blad’s cause we be big pimpin in pat its just that jigga man pimp c and bun b nigga",https://images.genius.com/dab4680bbb0569024ef3df3d1e87c277.570x570x1.jpg,male
1294,JAY-Z,Family Feud,Family Feud by JAY-Z (Ft. Beyoncé),2017-06-30,2017.0,6.0,30.0,944810,https://genius.com/Jay-z-family-feud-lyrics,1,2,4," haya my nigga got on haya my nigga got on all white no socks haya haya my nigga got that cocaina on today thats how he feel turn my vocal up haya thats how you feel emory haya turn my vocal up some more turn my vocal up guru haya turn the music up too hayayaya  super bowl goals my wife in the crib feedin the kids liquid gold we in a whole different mode the kid that used to pitch bricks cant be pigeonholed i cooked up more chicken when the kitchen closed uh we gon reach a billi first i told my wife the spiritual shit really work alhamdulillah i run through em all hovis home all these phonies come to a halt all this old talk left me confused youd rather be old rich me or new you and old niggas yall stop actin brand new like 2pac aint have a nose ring too huh nobody wins when the family feuds but my stash cant fit into steve harveys suit im clear why im here how about you aint no such thing as an ugly billionaire im cute mmmmm pretty much if anybody gettin handsome checks it should be us fuck rap crack cocaine nah we did that blackowned things hundred percent blackowned champagne and we merrily merrily eatin off these streams yall still drinkin perrierjouët hah but we aint get through to you yet uh whats better than one billionaire two two specially if theyre from the same hue as you yall stop me when i stop tellin the truth you might also like hahahaha haya i would say im the realest nigga rappin haya but that aint even a statement haya thats like sayin im the tallest midget haya wait that aint politically correct forget it haya can i get ""amen"" from the congregation amen amen haya can i get a ""amen"" from the congregation amen amen haya hayayaya  yeah ill fuck up a good thing if you let me let me alone becky a man that dont take care his family cant be rich ill watch godfather i miss that whole shit my consciousness was michaels common sense i missed the karma that came as a consequence niggas bustin off through the curtains cause she hurtin kay losin the babies cause their futures uncertain nobody wins when the family feuds we all screwed cause we never had the tools im tryna fix you im tryna get these niggas with no stripes to be official yall think small i think biggie yall whole pass is in danger ten mississippi al sharpton in the mirror takin selfies how is him or pill cosby sposed to help me old niggas never accepted me new niggas is the reason i stopped drinkin dos equis we all lose when the family feuds whats better than one billionaire two hahahah ill be damned if i drink some belvedere while puff got cîroc yall need to stop  haya haya haya haya haya haya haya haya haya haya haya haya haya hayayaya haya haya love me like love yeah yeah yeah like yeah yeah yeah like yeah yeah yeah like yeah yeah yeah like yeah yeah yeah like yeah yeah yeah like yeah yeah yeah like yeah yeah yeah like yeah yeah yeah like yeah yeah yeah like yeah yeah yeah like yeah yeah yeah like yeah yeah yeah like yeah yeah yeah",https://images.genius.com/dab4680bbb0569024ef3df3d1e87c277.570x570x1.jpg,male
1295,JAY-Z,Picasso Baby,Picasso Baby by JAY-Z,2013-07-04,2013.0,7.0,4.0,919484,https://genius.com/Jay-z-picasso-baby-lyrics,0,2,6,"  uh i just want a picasso in my casa no my castle im a hassa no im an asshole im never satisfied cant knock my hustle i want a rothko no i want a brothel no i want a wife that fuck me like a prostitute lets make love on a million in a dirty hotel with the fan on the ceiling uh all for the love of drug dealing uh marble floors uh gold ceilings uh oh what a feeling fuck it i want a billion jeff koons balloons i just wanna blow up condos in my condos i wanna row of christies with my missy live at the moma bacons and turkey bacons smell the aroma  oh what a feeling picasso baby picasso picasso baby oh what a feeling picasso baby picasso picasso baby you might also like it aint hard to tell im the new jean michel surrounded by warhols my whole team ball twin bugattis outside the art basel i just wanna live life colossal leonardo da vinci flows riccardo tisci givenchy clothes see me throning at the met vogueing on these niggas champagne on my breath yes house like the louvre or the tate modern cause i be going ape at the auction oh what a feeling aw fuck it i want a trillion sleeping every night next to mona lisa the modern day version with better features yellow basquiat in my kitchen corner go head lean on that shit blue you own it uh  oh what a feeling picasso baby picasso picasso baby oh what a feeling picasso baby picasso picasso baby woman et là je tai tout donné montré rien à cacher tu es là ivy comme le nombre dor jay comment tu dis nombre dor jayz the golden number woman touché  okay i never stuck my cock in the foxs box but damned if i aint open pandoras box they try to slander your man on cnn and fox my mirandas dont stand a chance with cops even my old fans like ""old man just stop"" i could if i would but i cant im hot and you blow im still the man to watch hublot on my left hand or not soon i step out the booth the cameras pops niggas is cool with it til the canons pop now my hand on the bible on the stand got your man in a jam again got my hands in cuff im like goddamn enough i put down the cans and they ran amok my hairpin pierce skin ruptures spleens cracks ribs go through cribs and other things no sympathy for the king huh niggas even talk about your baby crazy eventually the pendulum swings dont forget america this how you made me come through with the ye mask on spray everything like samo i wont scratch the lambo whats it gon take for me to go for you to see im the modern day pablo picasso baby",https://images.genius.com/dab4680bbb0569024ef3df3d1e87c277.570x570x1.jpg,male
